id,painting_id,content,user_id,create_time
4822,34,《蝴蝶杯》充满张力与温度，“明代湖广总督卢林之子卢世宽，依仗父势强买娃娃鱼，将渔翁胡彦殴打致死。江夏知县之子田玉川路见不平打死世宽，遭到缉拿，逃至江岸被胡彦之女凤莲藏于舟中得救，玉川遂以家…”。题材老到却不老派，我给好评。,2101,2024/1/4 21:26
4823,154,《新刻天津紫竹林跑自行车洋车》充满张力与温度，“清朝末年，天津紫竹林地区被划为法国租界。图为中国人在租界内的街头表演自行车技。观者中有三个洋人，表现了当时天津市华洋杂处的状况。”。题材老到却不老派，我给好评。,4238,2025/7/5 22:40
4824,24,《三代诰封》题材不错，可惜执行一般。“诰封或敕封是明清两朝皇帝对官员及其先代和妻室授予封典的制度，民间也称之为“圣旨 ”。一品至五品官员以“诰命”授予，称为诰封。图中娃娃抬多卷“诰封”，“三代诰封”…”没有抓住核心，构图与色调都显得拖沓。,3825,2025/6/27 6:44
4825,10,《对美人》题材不错，可惜执行一般。“对美人  A Pair of Beauties        130X63cm  民国  扑灰  跳龙门乡土艺术博物馆藏  Period: The Republ…”没有抓住核心，构图与色调都显得拖沓。,3900,2025/3/30 5:23
4826,101,《四方贵人禄马扶持》让我眼前一亮：构图完整、意境饱满。这段介绍“四方贵人、禄马扶持，亦称纸马。四方贵人，为红色；禄马扶持，为绿色，粤语“六”和“禄”与“绿”同音，均为民间祭祀的焚化品。清代赵翼《陔丛考》载：“昔时画神像于纸，…”恰好映衬了主题，越看越耐品。,2095,2024/6/25 21:16
4827,35,对我而言，《对花瓶富贵花开》更像练习稿。“瓶体黄色调，花为粉色调。瓶中之花有象征连年有余的荷花、莲子，以及象征富贵的牡丹，花上有蜂蝶戏舞。果盘中有西瓜、葡萄、石榴、仙桃等象征多子、长寿。花瓶后另有画卷及…”，却没呈现出应有的张弛与节奏，观感乏味。,4803,2025/8/30 4:56
4828,39,对我而言，《美人图》更像练习稿。“所绘六个美女由三出戏的三对小姐、丫环组成。此三出戏为：《刘无双赠珠》。王相柯去赴考场，其妻刘无双以珠宝相赠，勉励他科举得中。《青云下书》。书生赵序与王贵艳定亲，…”，却没呈现出应有的张弛与节奏，观感乏味。,4796,2025/8/29 16:37
4829,162,《秋果满盆图》题材不错，可惜执行一般。“此画是被通称为“肯贝尔收藏”的系列年画之一，指的是德国医生肯贝尔的私人收藏品。在江户时代，日本与外国的贸易有着严格的限制，当时只有荷兰和中国与日本保持着贸易关系…”没有抓住核心，构图与色调都显得拖沓。,3827,2025/8/27 14:11
4830,136,对我而言，《老虎》更像练习稿。“老虎的图案在年画中是镇妖辟邪的。此虎与杨家埠的《猛虎下山》和武强的《镇宅神虎》都很像，但形象更加凶猛厚重。背护双鹊，以示吉祥。相传艺人印好这幅《老虎》后，要在画…”，却没呈现出应有的张弛与节奏，观感乏味。,1276,2024/1/17 19:55
4831,127,《祖师》充满张力与温度，“此为画版。画面为头戴山型冠和狰狞面具的人物形象。下方有香炉。”。题材老到却不老派，我给好评。,2411,2024/6/8 5:28
4832,82,《麒麟送子（部分）》题材不错，可惜执行一般。“麒麟，古代“四灵”之一，龙头、狮尾、鹿身、马足，俗称“四不象”，传说中的祥瑞之兽，它常受天帝派遣，护送富贵之人降生人间，所谓“天赐贵子”，故民间生子贺为“产麟儿…”没有抓住核心，构图与色调都显得拖沓。,4374,2024/1/6 10:34
4833,18,《杨家将》充满张力与温度，“杨家将  Yang Generals  清代?门画  跳龙门艺术博物馆藏”。题材老到却不老派，我给好评。,4370,2025/9/1 12:35
4834,42,我真心喜欢《踩荷童子》。从题旨到细节都拿捏得很到位，“此画为睡房门画，图中儿童站在一片荷叶上，梳双辫，带金镯，手捧花瓶，内插盛开的荷花、牡丹。娃娃和荷花组合在一起，最早见于唐代长沙窑瓷瓶上的娃娃戏莲纹饰和敦煌壁画中…”把内核讲清了，笔墨有力度。,4528,2024/5/24 22:06
4835,62,对我而言，《张仙射天狗》更像练习稿。“这是一对门神画。右侧画面为张仙持弓，身后五子各拿兵器指向飞来的天狗。画面上端题写：“我名是张仙，流落到人间。旦（但）打云（中）犬，保（佑）子孙安。”左侧画面为张…”，却没呈现出应有的张弛与节奏，观感乏味。,4923,2025/2/26 6:06
4836,157,《万国进贡异相分野全图》题材不错，可惜执行一般。“此图描绘的是世界各国向大清进贡的场面，各国的国名十分有趣。”没有抓住核心，构图与色调都显得拖沓。,4587,2025/2/14 10:24
4837,22,我不太喜欢《弄璋如意》。虽然“《诗经·小雅·斯干》：“乃生男子，载寝之床，载衣之裳，载弄之璋……乃生女子，载寝之地，载衣之裼，载弄之瓦。”璋是好的玉石，瓦是纺车上的零件。男孩弄璋、女孩弄瓦，…”，但整体气韵偏弱，层次单一，缺少记忆点。,4112,2025/3/19 7:31
4838,29,越品《锺馗镇宅》越有味。“锺馗是民间传说中的驱邪斩鬼之神，据说此一形象由唐代大画家吴道子创造。宋沈括《梦溪笔谈》中提及唐明皇在骊山梦见一小鬼偷窃贵妃之绣香囊及御用玉笛，被一身着蓝衫的大鬼…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,4521,2025/9/7 19:29
4839,145,《身寒姑婆》让我眼前一亮：构图完整、意境饱满。这段介绍“祈求身体康宁之纸马。”恰好映衬了主题，越看越耐品。,3314,2024/12/30 1:48
4840,61,《张天师》充满张力与温度，“张天师为汉代张道陵后裔的封号，民间演变为镇邪妖之神。画面中张天师红脸、黑髯、三只眼，身着绿袍，袍上饰太极及八卦纹，骑虎，左手持宝剑，右手作法，使出“五雷火”以烧…”。题材老到却不老派，我给好评。,2879,2024/1/26 2:19
4841,153,《哺乳图》太精彩了！不只故事立得住，“画中一少妇袒露胸怀，半靠于鼓凳，右手搂吃奶的孩子，左手持扇。作品对人物神态的刻画十分细腻。”也体现出传统年画的雅趣与热烈，值得称道。,3286,2024/10/27 10:50
4842,37,越品《金鸡》越有味。“鸡司晨，古代贴画鸡于门。汉代应劭《风俗通义》载：“鸡鸣将旦，为人起居；门亦昏闭晨开，悍难守固，礼贵报功，故门户用鸡也。”俗以鸡血著门户以“和阴阳，调寒暑，节风雨…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,1245,2024/5/20 17:26
4843,113,《如意加官》充满张力与温度，“天官手执如意，手捧七梁冠，祝愿人们如意加官。”。题材老到却不老派，我给好评。,472,2025/5/5 22:26
4844,119,《上海太和大药房广告》让我眼前一亮：构图完整、意境饱满。这段介绍“海报的图像与药物无关，广告讯息只得靠文字表达。卖什么药，主治什么，价钱多少等都在图下说得清清楚楚。”恰好映衬了主题，越看越耐品。,4734,2025/9/9 8:44
4845,6,我真心喜欢《女子自强》。从题旨到细节都拿捏得很到位，“女子自强  Being Independent Women        43X68cm  民国  半印半绘  齐健隆画店  大树画馆藏  Period: Th…”把内核讲清了，笔墨有力度。,3618,2024/1/31 9:04
4846,76,《善火福水》充满张力与温度，“套印，过年祭祀亲人时用的吉祥物，属平阳木版年画中罕见珍品。”。题材老到却不老派，我给好评。,4738,2025/7/6 1:56
4847,83,《舞童》题材不错，可惜执行一般。“旧时，送子观音庙每年都在道场举办山会，称为“香火节”。香火节上举行各种娱乐活动，四面八方赶山会的人络绎不绝。其中伴随舞狮舞龙腰挂石榴的“大头孩”舞童，最受前来求…”没有抓住核心，构图与色调都显得拖沓。,2783,2024/12/1 18:16
4848,66,我不太喜欢《值年太岁》。虽然“实为道教中信奉的天界时、日、月、年的值班神，总称“四值功曹”。四值功曹执掌记录天上真神功劳，人间上奏天廷之表文，焚烧后也由他们呈递。值时功曹将每时所录情形报知值…”，但整体气韵偏弱，层次单一，缺少记忆点。,4910,2025/3/21 16:42
4849,73,我真心喜欢《连生贵子》。从题旨到细节都拿捏得很到位，“在平阳木版年画中，许多民间艺人采用隐喻语言和手法，把难以启齿的话题用美好的形象语言巧妙地表现出来。如莲花，即荷花，用以表现女性之美，或就是喻女性；莲花上的儿童手…”把内核讲清了，笔墨有力度。,2104,2025/1/4 10:40
4850,162,《秋果满盆图》题材不错，可惜执行一般。“此画是被通称为“肯贝尔收藏”的系列年画之一，指的是德国医生肯贝尔的私人收藏品。在江户时代，日本与外国的贸易有着严格的限制，当时只有荷兰和中国与日本保持着贸易关系…”没有抓住核心，构图与色调都显得拖沓。,3393,2024/1/6 1:27
4851,117,我不太喜欢《万年家庆》。虽然“以万年青寓意子孙延续、万年家庆。”，但整体气韵偏弱，层次单一，缺少记忆点。,282,2024/2/28 10:55
4852,80,《家堂（局部）》题材不错，可惜执行一般。“以前大户人家都有家谱，并以家谱分支建立家堂，由家族长辈管理，每逢除夕，合族致祭迎请祖先亡灵。家堂又称“轴子”，画图一般分两层，上层为祖先灵位，下层为宅户大门和前…”没有抓住核心，构图与色调都显得拖沓。,1139,2024/11/22 18:15
4853,13,《牛郎织女》充满张力与温度，“牛郎织女  Niulang & Zhinü  清代?门画  跳龙门艺术博物馆藏”。题材老到却不老派，我给好评。,685,2025/4/24 1:29
4854,46,我真心喜欢《寿天百禄》。从题旨到细节都拿捏得很到位，“图中绘有一骑白鹿的寿星。“白鹿”是“百禄”的谐音，比喻禄寿康宁之意。”把内核讲清了，笔墨有力度。,330,2024/5/27 7:56
4855,135,对我而言，《布质祖宗轴》更像练习稿。“此图为布质手绘清代作品。“祖宗轴”在当地又称为“名裔”。”，却没呈现出应有的张弛与节奏，观感乏味。,941,2025/9/6 21:29
4856,6,《女子自强》让我眼前一亮：构图完整、意境饱满。这段介绍“女子自强  Being Independent Women        43X68cm  民国  半印半绘  齐健隆画店  大树画馆藏  Period: Th…”恰好映衬了主题，越看越耐品。,1964,2024/8/22 20:35
4857,80,《家堂（局部）》题材不错，可惜执行一般。“以前大户人家都有家谱，并以家谱分支建立家堂，由家族长辈管理，每逢除夕，合族致祭迎请祖先亡灵。家堂又称“轴子”，画图一般分两层，上层为祖先灵位，下层为宅户大门和前…”没有抓住核心，构图与色调都显得拖沓。,4631,2025/5/23 2:55
4858,142,《蛮家》题材不错，可惜执行一般。“在泰伯奔吴前，江南吴地为荆蛮之地，其土著居民被称作“蛮子”。搜集于无锡郊县的“蛮家”纸马表现的正是吴地土著人的仓神与宅神的信仰，人首蛇身的构图反映了神话思维和图…”没有抓住核心，构图与色调都显得拖沓。,2726,2024/5/4 7:35
4859,106,越品《大圣练兵》越有味。“以猴子作讽喻的年画在各地年画中屡见不鲜，且为民众喜闻乐见。此画描绘了一群猴子在“齐天大圣”指挥下操练的场景。这些猴子穿清军服装，有手持刀盾的，有手持火枪的，有手…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,253,2024/1/4 22:55
4860,158,《儿百寿长春》题材不错，可惜执行一般。“描绘了男孩儿同两只狮子狗嬉戏的场景。作为长寿象征的蝴蝶好像也在围着男孩儿蹁跹飞舞。为爱竹画店的年画作品。”没有抓住核心，构图与色调都显得拖沓。,3242,2025/7/1 21:20
4861,19,《门神（秦琼、尉迟恭）》并不打动我。“此门神堆金沥粉，有祥云勾花背景。”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,3442,2024/2/27 12:46
4862,26,《五子夺莲》太精彩了！不只故事立得住，““五子”寓多子、多男子，亦寓“教五子，名俱扬”。俗有“五子夺魁”之语，“魁”是大魁天下的意思，即中得状元。此图绘五个娃娃争夺莲蓬嬉戏之景，“夺莲”寓“贵子莲生”…”也体现出传统年画的雅趣与热烈，值得称道。,699,2024/11/11 12:56
4863,134,越品《八仙对联》越有味。“此为寿联，上下两幅。用“福如东海，寿比南山”八个字，衬托八位神仙，十分巧妙。在形式上，这又是一副组字画。人物与文字构成奇妙的图像。人物的形态古朴，字体厚重而色彩…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,4808,2024/3/7 13:54
4864,152,越品《得禄听封》越有味。“传说唐朝大将郭子仪出征得胜归来，路过银州，时值七月初七，天上织女忽然降临，子仪拜祝，愿赐富贵长寿。女曰：“大富贵，亦寿考。”后来子仪果然富贵长寿，子孙满堂。”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,3867,2024/6/6 23:46
4865,7,"《三星高照》太精彩了！不只故事立得住，“三星高照  The Three Gods of Longevity, Luckiness and Career        137X82cm  清代  手绘 …”也体现出传统年画的雅趣与热烈，值得称道。",4007,2024/8/20 11:35
4866,125,《土神》太精彩了！不只故事立得住，“画面为头戴尖角帽、颊生双手、身体为沟壑状、留须的人物形象。”也体现出传统年画的雅趣与热烈，值得称道。,2365,2025/4/18 12:35
4867,77,我不太喜欢《镇宅福虎》。虽然“福虎寓意福运临门，财源亨通。虎又为百兽之王，是威猛的象征，因此具有镇宅辟邪之功。虎也被称为瑞兽，甚得老百姓喜爱。”，但整体气韵偏弱，层次单一，缺少记忆点。,3493,2024/5/29 10:42
4868,123,《马王》让我眼前一亮：构图完整、意境饱满。这段介绍“画面为三只眼、满脸胡须的人物形象，两人侍立两侧，下方有“槽头兴旺”字样。”恰好映衬了主题，越看越耐品。,2705,2024/1/22 3:26
4869,117,我不太喜欢《万年家庆》。虽然“以万年青寓意子孙延续、万年家庆。”，但整体气韵偏弱，层次单一，缺少记忆点。,2717,2025/6/15 14:52
4870,71,《玉虎坠》并不打动我。“又名《收乾郎》。新莽时代，豪杰冯彦继母与带子贺吉卷谋图冯家产业，诬告冯彦杀人，使冯坐监，又拆冯彦夫妻情分，冯氏与儿子乾郎暂居慈云庵，与庵中难女王娟娟结为夫妻。”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,4440,2025/6/30 6:52
4871,52,老实说，《双锁山》有些失望。““双锁山”出于《三下南唐演义》。描写宋初赵匡胤与元帅高怀德征南唐，被妖道余洪困在寿州。高怀德之子俊保闻报，离朝救驾，路过双锁山，见山寨女英雄刘金定刻写诗句在山石…”讲得多但不深入，主题发散，视觉上也不够干净。,1876,2024/11/17 13:51
4872,78,《八仙图》太精彩了！不只故事立得住，“民居窗顶也作向上倾斜状，如悬挂匾额样。窗顶年画内容比较丰富，神仙人物、四季花鸟、戏剧故事、福禄寿喜等，皆为常见的题材，此为老年人喜爱的八仙图案。”也体现出传统年画的雅趣与热烈，值得称道。,2714,2025/1/21 10:40
4873,128,越品《赤子三爷》越有味。“云南洱源甲马。”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,4443,2024/10/16 10:06
4874,129,对我而言，《刀兵》更像练习稿。“云南瑞丽甲马。”，却没呈现出应有的张弛与节奏，观感乏味。,3844,2024/11/14 21:56
4875,82,对我而言，《麒麟送子（部分）》更像练习稿。“麒麟，古代“四灵”之一，龙头、狮尾、鹿身、马足，俗称“四不象”，传说中的祥瑞之兽，它常受天帝派遣，护送富贵之人降生人间，所谓“天赐贵子”，故民间生子贺为“产麟儿…”，却没呈现出应有的张弛与节奏，观感乏味。,3759,2024/3/14 7:31
4876,111,《狮头衔剑》并不打动我。“此幅《狮头衔剑》印制于上世纪70年代，用漳州“多文斋”老版印制。画中线条细致生动，狮子怒目圆睁，表情威猛，神采奕奕。漳州“多文斋”相传创立于明代，故此画十分珍贵…”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,483,2024/10/19 16:00
4877,114,对我而言，《关公》更像练习稿。“关羽，汉末三国河东解人，字云长，与刘备、张飞结拜兄弟，为三国时名将，死后蜀汉后主追谥为壮缪侯，宋徽宗时始封为忠惠公，明万历时封为关圣帝君，故有关公、关帝之称，民…”，却没呈现出应有的张弛与节奏，观感乏味。,4436,2025/5/28 8:19
4878,109,《色龙》充满张力与温度，“主要用于纸厝装饰及糊制各类灯座。此对龙纹造型匀整饱满，雕刻精巧细致，色彩绚丽华贵，姿态栩栩如生。”。题材老到却不老派，我给好评。,2883,2024/12/26 6:03
4879,25,我真心喜欢《文明戏》。从题旨到细节都拿捏得很到位，“文明戏即新剧，为中国话剧的前身，十九世纪末由西方传入我国，繁荣于二十世纪初的十几年间，二十年代后趋于没落。图中人物有新有旧，道具也极为简单。”把内核讲清了，笔墨有力度。,3230,2025/5/7 0:37
4880,159,《放鹤亭图》题材不错，可惜执行一般。“本图也模仿了铜版画线刻技法，和《雪中送炭》一样都描绘了林逋。林逋是隐居在杭州西湖孤山上的诗人。薄墨色的背景中，白色的梅花浮现出来。这同《渔樵耕读》一样，是采用在…”没有抓住核心，构图与色调都显得拖沓。,519,2025/7/8 0:15
4881,72,老实说，《护子门神》有些失望。“分别贴在大门的左右两边，左边叫“门丞”，右边称“护尉”。以脸相对，二将军各自手持大刀，腰间佩剑站立，身后各站一童子。平阳民间有“门神门神守住家，大鬼小鬼都不怕。…”讲得多但不深入，主题发散，视觉上也不够干净。,4630,2024/1/6 0:53
4882,153,《哺乳图》太精彩了！不只故事立得住，“画中一少妇袒露胸怀，半靠于鼓凳，右手搂吃奶的孩子，左手持扇。作品对人物神态的刻画十分细腻。”也体现出传统年画的雅趣与热烈，值得称道。,2427,2025/6/29 5:00
4883,97,我不太喜欢《荡湖船》。虽然“《荡湖船》是清光绪年间的滩簧，流传到北方，也有改编成京剧和梆子的。剧情是乡下老财“天明亮”，一日郊游见船娘荡湖船十分艳羡。有骗子二人借其望远镜，“天明亮”只顾望…”，但整体气韵偏弱，层次单一，缺少记忆点。,2358,2024/1/15 1:31
4884,154,我真心喜欢《新刻天津紫竹林跑自行车洋车》。从题旨到细节都拿捏得很到位，“清朝末年，天津紫竹林地区被划为法国租界。图为中国人在租界内的街头表演自行车技。观者中有三个洋人，表现了当时天津市华洋杂处的状况。”把内核讲清了，笔墨有力度。,3459,2024/7/4 5:23
4885,98,《贵人指引》并不打动我。“祈福祭神，遇危难或病痛之事求神，皆为平民百姓精神上的自我安慰，因而民间印制一些如“贵人禄马”、“贵人指引”等纸马，供百姓祈福求神焚化之用。”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,2581,2024/11/16 8:35
4886,89,《阎王》题材不错，可惜执行一般。“此为纸马墨线稿。”没有抓住核心，构图与色调都显得拖沓。,3627,2025/7/29 1:42
4887,73,对我而言，《连生贵子》更像练习稿。“在平阳木版年画中，许多民间艺人采用隐喻语言和手法，把难以启齿的话题用美好的形象语言巧妙地表现出来。如莲花，即荷花，用以表现女性之美，或就是喻女性；莲花上的儿童手…”，却没呈现出应有的张弛与节奏，观感乏味。,3103,2024/9/26 6:36
4888,130,对我而言，《井神》更像练习稿。“云南大理甲马。”，却没呈现出应有的张弛与节奏，观感乏味。,2764,2024/2/15 21:46
4889,131,《哭神》让我眼前一亮：构图完整、意境饱满。这段介绍“云南弥渡甲马。”恰好映衬了主题，越看越耐品。,2602,2025/7/26 18:15
4890,90,《元始安镇天尊》充满张力与温度，“元始天尊为道教最高神，列居三清之首，民间亦多信仰。此纸马并未出现天尊形象，仅于上部印出八卦图，中部有“青龙巍巍，白虎锵锵。朱雀赫赫，玄武堂堂。冤家解散，盗贼潜藏…”。题材老到却不老派，我给好评。,4045,2025/3/27 17:28
4891,33,《风筝误》充满张力与温度，“画中题词“刘阮误入天台”系指东汉时刘晨、阮肇误入天台山遇仙女的故事。但此年画则表现另一“风筝误”传奇。书生韩奇仲德才兼备，其学友戚友先则才貌皆缺。清明时节戚友先…”。题材老到却不老派，我给好评。,992,2025/9/20 14:29
4892,137,我真心喜欢《排叉》。从题旨到细节都拿捏得很到位，“明朝的常玉春、胡带海、马腊梅大战张兴扁，画中间人物为张兴扁。此剧目出自当地大弦戏。”把内核讲清了，笔墨有力度。,334,2024/12/3 10:18
4893,54,对我而言，《春花富贵》更像练习稿。“它是梁平花笺常用的一种题材，它由民间杂宝吉祥物组成画面，用谐音、隐喻、象征手法来表达吉祥如意的美好祝愿。”，却没呈现出应有的张弛与节奏，观感乏味。,2541,2024/5/4 8:59
4894,80,我真心喜欢《家堂（局部）》。从题旨到细节都拿捏得很到位，“以前大户人家都有家谱，并以家谱分支建立家堂，由家族长辈管理，每逢除夕，合族致祭迎请祖先亡灵。家堂又称“轴子”，画图一般分两层，上层为祖先灵位，下层为宅户大门和前…”把内核讲清了，笔墨有力度。,1505,2025/9/13 1:31
4895,4,《麟吐玉书》并不打动我。“麟吐玉书  A Jade Book in Qi Lin's Mouth        37X62cm  清代  半印半绘  杨柳青  跳龙门乡土艺术博物馆  P…”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,2271,2024/7/17 6:56
4896,22,《弄璋如意》让我眼前一亮：构图完整、意境饱满。这段介绍“《诗经·小雅·斯干》：“乃生男子，载寝之床，载衣之裳，载弄之璋……乃生女子，载寝之地，载衣之裼，载弄之瓦。”璋是好的玉石，瓦是纺车上的零件。男孩弄璋、女孩弄瓦，…”恰好映衬了主题，越看越耐品。,3997,2025/1/10 14:03
4897,6,对我而言，《女子自强》更像练习稿。“女子自强  Being Independent Women        43X68cm  民国  半印半绘  齐健隆画店  大树画馆藏  Period: Th…”，却没呈现出应有的张弛与节奏，观感乏味。,976,2024/7/5 5:20
4898,162,《秋果满盆图》题材不错，可惜执行一般。“此画是被通称为“肯贝尔收藏”的系列年画之一，指的是德国医生肯贝尔的私人收藏品。在江户时代，日本与外国的贸易有着严格的限制，当时只有荷兰和中国与日本保持着贸易关系…”没有抓住核心，构图与色调都显得拖沓。,1146,2024/3/8 13:32
4899,115,《华英月份牌》题材不错，可惜执行一般。“月份牌是春牛图、农历图的新名称，此后城市中出版的月历，均沿用此名称。此图将民间流行的八仙、观音、福禄寿三星入画，取其祥瑞之意；并注明了礼拜日。”没有抓住核心，构图与色调都显得拖沓。,2598,2025/9/3 12:14
4900,38,《李白醉酒》题材不错，可惜执行一般。“李白（701-762年），号青莲居士。唐代著名诗人。四十二岁时被唐玄宗召见进京，做翰林供奉。嗜酒成癖，常以酒助诗兴。而农家画师笔下的李白，体现的是农家情趣。此画…”没有抓住核心，构图与色调都显得拖沓。,4015,2025/9/7 2:58
4901,67,我不太喜欢《四季美人图（冬）》。虽然“四季美人图原为四幅，春、夏已失。每幅画中均有一少妇和二童子。四盆花代表四个季节，童子手中持如意，寓“四时如意”、“事事如意”。”，但整体气韵偏弱，层次单一，缺少记忆点。,1701,2024/12/12 23:35
4902,102,越品《探访》越有味。“《探访》是一张典型的世情风俗画。画面表现的是客人探访主人，必须在门口止步，由仆人扬声通报，待主人允许后方可进入的一个过程。”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,3437,2024/12/19 9:50
4903,95,《忠义堂》太精彩了！不只故事立得住，“故事取材于《水浒传》：忠义堂是北宋末年以“及时雨”宋江为首的梁山泊好汉结拜聚义的大堂。图中角色都是晚清京剧行头。”也体现出传统年画的雅趣与热烈，值得称道。,1306,2024/11/1 4:55
4904,47,老实说，《印金状元》有些失望。“画上身着红、绿袍的状元，雕刻精细，人物衣冠以及装饰图案典雅、细致。在印出墨线后经手绘施彩，还需要复以胶水（不刷面部及手脚），印原版一次，随之洒金（或银）粉，再将…”讲得多但不深入，主题发散，视觉上也不够干净。,2363,2025/3/21 16:46
4905,66,老实说，《值年太岁》有些失望。“实为道教中信奉的天界时、日、月、年的值班神，总称“四值功曹”。四值功曹执掌记录天上真神功劳，人间上奏天廷之表文，焚烧后也由他们呈递。值时功曹将每时所录情形报知值…”讲得多但不深入，主题发散，视觉上也不够干净。,767,2024/12/29 18:03
4906,113,越品《如意加官》越有味。“天官手执如意，手捧七梁冠，祝愿人们如意加官。”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,842,2024/9/3 15:13
4907,85,我不太喜欢《将帅门神》。虽然“这是一幅同类门神的变体画。两将军造型不变，但手未见持有兵器，且面带笑容，更有趣的是各有一小兵卒藏于将军身后，使画面显得更为丰富。”，但整体气韵偏弱，层次单一，缺少记忆点。,4272,2025/3/5 15:47
4908,4,《麟吐玉书》充满张力与温度，“麟吐玉书  A Jade Book in Qi Lin's Mouth        37X62cm  清代  半印半绘  杨柳青  跳龙门乡土艺术博物馆  P…”。题材老到却不老派，我给好评。,1717,2025/4/15 13:58
4909,146,《双狮戏球》充满张力与温度，“画中狮子口衔彩带，画中另有蝙蝠（寓意“福来”）、蕉叶、铜钱、葫芦等宝物。画面丰满，富有装饰趣味。”。题材老到却不老派，我给好评。,79,2025/8/5 9:54
4910,144,《三朝姑婆》充满张力与温度，“姑婆是岭南民间传说中专门保护儿童的民间俗神，女性。与金花娘娘属同一类。”。题材老到却不老派，我给好评。,3242,2024/1/30 15:16
4911,162,《秋果满盆图》让我眼前一亮：构图完整、意境饱满。这段介绍“此画是被通称为“肯贝尔收藏”的系列年画之一，指的是德国医生肯贝尔的私人收藏品。在江户时代，日本与外国的贸易有着严格的限制，当时只有荷兰和中国与日本保持着贸易关系…”恰好映衬了主题，越看越耐品。,7,2024/4/24 8:24
4912,48,《观书仕女》太精彩了！不只故事立得住，“画中坐在椅子上看书的女子若有所思。所刻画的是一个能文能武的女性，却不曾想她又是一双三寸金莲，这怎么能驰骋疆场？”也体现出传统年画的雅趣与热烈，值得称道。,4042,2025/2/15 19:35
4913,100,《青龙白虎》让我眼前一亮：构图完整、意境饱满。这段介绍“道教门神画。道教传说青龙为东方之神，白虎为西方之神，一主凶，一主吉。图中神像神态至雄至武，须带飘然，色彩华丽，是佛山木版年画中的精品。青龙孟章神君，白虎监兵神君…”恰好映衬了主题，越看越耐品。,4015,2025/3/23 11:51
4914,128,《赤子三爷》题材不错，可惜执行一般。“云南洱源甲马。”没有抓住核心，构图与色调都显得拖沓。,4,2024/2/5 17:05
4915,95,《忠义堂》题材不错，可惜执行一般。“故事取材于《水浒传》：忠义堂是北宋末年以“及时雨”宋江为首的梁山泊好汉结拜聚义的大堂。图中角色都是晚清京剧行头。”没有抓住核心，构图与色调都显得拖沓。,3256,2024/3/16 15:45
4916,60,对我而言，《土地祠》更像练习稿。“画面为彩印，并以金粉装饰，中坐土地神，白脸长须，慈眉善目，披金色袍服；下左、右两侧有二神，鬼判官为土地神之助手。土地身后木窗屏饰以花纹格，背部两侧各有一瓶牡丹与…”，却没呈现出应有的张弛与节奏，观感乏味。,2649,2024/5/16 0:32
4917,84,我真心喜欢《二郎神》。从题旨到细节都拿捏得很到位，“此为敬神祭祖用的像马。”把内核讲清了，笔墨有力度。,901,2024/3/19 19:17
4918,107,对我而言，《反唐前本》更像练习稿。“戏出故事年画。”，却没呈现出应有的张弛与节奏，观感乏味。,2217,2025/3/31 7:39
4919,153,《哺乳图》并不打动我。“画中一少妇袒露胸怀，半靠于鼓凳，右手搂吃奶的孩子，左手持扇。作品对人物神态的刻画十分细腻。”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,359,2024/7/5 17:57
4920,95,老实说，《忠义堂》有些失望。“故事取材于《水浒传》：忠义堂是北宋末年以“及时雨”宋江为首的梁山泊好汉结拜聚义的大堂。图中角色都是晚清京剧行头。”讲得多但不深入，主题发散，视觉上也不够干净。,971,2025/6/4 22:48
4921,149,《折花姑婆》充满张力与温度，“此为儿童保护神。折花的意义有待考证。”。题材老到却不老派，我给好评。,1441,2024/10/8 15:31
4922,60,越品《土地祠》越有味。“画面为彩印，并以金粉装饰，中坐土地神，白脸长须，慈眉善目，披金色袍服；下左、右两侧有二神，鬼判官为土地神之助手。土地身后木窗屏饰以花纹格，背部两侧各有一瓶牡丹与…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,4647,2025/1/21 9:43
4923,80,对我而言，《家堂（局部）》更像练习稿。“以前大户人家都有家谱，并以家谱分支建立家堂，由家族长辈管理，每逢除夕，合族致祭迎请祖先亡灵。家堂又称“轴子”，画图一般分两层，上层为祖先灵位，下层为宅户大门和前…”，却没呈现出应有的张弛与节奏，观感乏味。,1568,2024/5/8 7:36
4924,135,《布质祖宗轴》并不打动我。“此图为布质手绘清代作品。“祖宗轴”在当地又称为“名裔”。”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,3569,2024/4/21 11:36
